Edad_Bateria,Horas_Uso_Diario,Usuario_Gamer,Capacidad_Diseño,Ciclos_Carga,Uso_CPU,Uso_GPU,Consumo_Energia,Temperatura_Promedio,Capacidad_Carga_Completa,Salud_Bateria
3.0,10.658368641289028,0,68616,803.0,67.51320027977143,47.2158771256007,99.80825107295033,33.199997597246025,60070.37844010547,87.70634225527678
9.0,7.136610432260805,0,71382,571.9653149541421,48.92040879884779,33.12503723927491,54.66965322736186,24.830163222190144,54974.96601957584,77.60081140876422
4.0,11.557701224453352,0,56139,1072.0,74.18096923945495,48.28557018109146,78.03192417634149,33.677576050811936,45859.6170776068,81.68940857088086
3.0,1.5356433323992276,0,77060,802.0,26.58371587665369,17.81654591266098,35.586666876463035,26.652647243434465,44490.79438146093,92.36801527570374
0.0,2.078084532588152,1,67419,109.0,52.76657693710127,53.912041295362734,76.33579472441217,31.24034422381272,66659.71542404681,99.18229571896364
7.0,1.4847244772741952,0,72785,1500.0,49.91882326090963,13.7351688951778,54.21355579272064,30.086813021686385,57191.87392454836,81.30793223720356
0.0,3.03804535366894,0,60702,82.0,49.91882326090963,16.34296410421831,98.78633716588752,25.461046646824016,59135.57175312831,98.46662267716437
4.0,6.953971220358459,0,74217,1033.0,43.35053669175944,37.40984242283006,59.89760978200482,29.214203767520942,62684.68528361684,83.790275809822
5.0,8.101293995701708,0,57397,1170.0,60.38919235427758,46.52997841413021,82.83684008774864,34.26209539168782,45430.06220313344,82.66572407502923
5.0,1.5014367374353568,1,71940,1094.0,62.78944034045673,35.230936887347326,96.93841264103492,34.933791803286255,62333.90815357977,86.08149872568897
4.0,11.405679788301592,0,73341,952.0,71.58792048819524,49.535480495000336,69.82615978590002,30.00537428910533,45737.99936795628,86.64980422269848
2.0,10.263819143154192,0,55067,1135.5611867411794,49.91882326090963,45.80186187950837,87.33970992082554,33.67138927573795,49312.81468977919,88.3046280762455
4.0,4.2627373037280245,0,58824,1026.0,35.248655710663385,21.56642328189488,46.6906746198657,30.43030387550868,48977.65551800203,84.33701708725923
7.0,1.849062832491148,0,58444,1500.0,27.34834293645225,14.608434055578314,42.89382507797949,30.02450889189061,41339.54780167451,73.26895778321379
1.0,2.86875780540963,0,78307,246.0,31.89768166029721,25.19803361513168,63.08373886564446,27.75464825428596,75902.43218988446,94.6925585673132
0.0,2.3963885513047,0,55974,1242.0,49.91882326090963,35.230936887347326,35.82121072313297,31.14799739832959,44197.50254737954,78.54471567103012
8.0,2.3561215722884152,0,74290,1500.0,22.45000261027127,17.01794467930545,29.724009744328228,26.450235460234705,57531.95264006056,79.1173119966469
7.0,6.704178575323073,0,61016,1500.0,49.91882326090963,35.230936887347326,53.38846393507617,29.489750800317854,46611.09581525129,74.8026193731083
7.0,3.704321867427403,0,77112,1500.0,32.79650048773826,35.230936887347326,50.29292281036712,28.32087222006698,62139.746039524696,81.44532952950983
7.0,4.9395368818205885,0,73513,1500.0,33.86709487290534,19.093527193283947,35.374139454336905,29.23489046810407,59115.33698847364,78.46264587560678
6.0,11.884558667227546,0,47956,1445.0,49.91882326090963,59.283088975684215,99.27178642374508,31.21321412597763,32294.94990376057,67.95477282919298
7.0,8.527456738178792,0,53077,1500.0,53.63871735960406,41.52821356203158,69.73711334854111,30.42001783682406,37432.43992638702,70.52478460799786
5.0,11.438787337517017,0,79938,1191.0,72.37282229756971,56.49977316515408,101.60499476339784,33.49391393844348,68647.70125482259,85.87618060849984
1.0,2.568122105364272,0,63000,241.0,26.983014969676493,16.37219154699011,44.57404267382151,30.42001783682406,49926.431843086306,95.36069122072811
1.0,5.203534223158262,0,58806,367.0,35.62422711103852,20.425362609597485,37.48339631521354,30.206528663231133,56127.65735074368,92.18682478476256
7.0,7.102049836105897,0,57809,1500.0,51.43502319143165,34.33014180211308,74.55834875082279,33.27377393762448,42165.12248698587,72.93868167064967
4.0,1.8443386807761184,0,59855,0.0,26.18222782137769,15.530307786909532,60.46393299126252,31.435277133689468,59855.0,100.0
5.0,1.0460618799075363,0,74388,1227.0,17.891929240389544,14.249283972858429,39.0992473801685,31.821290515503467,72251.1860865621,83.05770625343428
5.0,8.374777671766093,0,51458,1176.0,55.192927036883056,35.230936887347326,84.71076866425486,30.13876771503032,40678.66113426958,79.05216124658864
3.0,8.060014684815789,0,51853,828.0,58.30250863789201,33.79417579740145,65.63951298493426,29.935624678215504,42695.47200032992,82.3394441986576
9.0,5.51867690999573,0,77222,613.1952696329886,32.71769322166171,21.516592065733697,48.4493060502071,28.478058596358967,60985.25623274321,79.79467940003597
2.0,6.386084836352359,0,63320,1200.6932164983518,42.70540493052319,32.799807708963925,66.04610688874187,30.161427033103607,56782.74777730371,87.79294433645411
2.0,5.569873006512986,0,73618,547.0,49.91882326090963,26.631750896296303,68.72011968511563,27.62516815177876,68577.63063474085,92.31105802162313
0.0,1.2640554932937773,0,62352,0.0,18.686583831518305,16.477061864488448,43.01848346259845,28.971000253542528,62352.0,100.0
2.0,4.689087668392087,0,52297,407.0,35.740293023313185,26.479556052426965,69.2282808685132,31.530372518384628,47812.93474982235,90.69518036268208
3.0,2.947904809370188,0,72940,783.0,34.247986777831784,30.160773091439744,56.41694112482762,28.9985417293495,64548.96222009977,87.67561339642208
4.0,2.082666080115056,0,48203,1053.0,22.24670899038687,12.363677627522453,70.02317424274194,23.929822740241857,37518.707196002826,75.77026205929035
2.0,11.523924772782848,1,62273,596.0,100.0,35.230936887347326,113.04261314009604,34.086270193959216,56583.12213595192,90.86300986936861
5.0,7.592956975463822,0,70368,1237.0,44.19222198787452,33.328722432372594,73.05498826393263,28.254985553886257,58199.34942264212,83.34528368832203
4.0,9.015219126602627,0,56650,979.0,49.0161264669028,35.430786678211,75.18188501621597,31.86917297480505,48363.85278123463,86.83163185809656
2.0,4.469001175927293,0,75984,485.0,41.73968668697875,30.0277727096632,46.900865820243766,28.99069253336108,71802.733186035,94.3277746652295
5.0,5.324618424434167,0,52382,1290.0,36.70333582531059,35.230936887347326,51.09644810204932,30.42001783682406,39092.482543384,75.10328360067993
0.0,3.606163932863958,0,45801,1233.0,28.19545172295482,22.837418635371023,46.9504298824783,26.633961044133898,33900.50051965298,74.47799824147381
7.0,2.0666223806196724,0,64733,1500.0,30.256778272196748,18.64604156223744,41.46482487805388,30.84035352128778,49938.05526278469,75.00718170204577
1.0,2.969348011857422,0,54969,299.0,27.360397129054803,35.230936887347326,33.2026863513219,28.14949949529791,74541.47045807382,97.31434889341786
0.0,9.772654498261344,0,61733,0.0,68.41508157063124,46.0522846524381,77.88635794381156,29.402433992550662,61733.0,100.0
3.0,8.453003857021535,0,77449,833.0,54.21295957134538,39.3665980610791,71.94075702847404,30.42001783682406,68095.61277242789,88.0416657278981
4.0,7.0162176358402455,0,71143,1500.0,51.89374578907776,31.545100247094474,55.8170498832089,29.66083476284414,55589.08420995027,77.80078673404229
9.0,6.225988601534449,0,70705,1500.0,43.57283060778014,32.499694654430066,69.0260682532093,34.195919472815035,53065.61546329095,77.03807127336486
2.0,11.146777120217369,0,73363,469.0,66.1348242217354,35.230936887347326,86.40683409563579,30.806797811341504,68442.15437183915,93.29246946258897
2.0,1.8000844255653523,0,75720,378.0,32.65342891550035,23.321312873981032,47.53973249499509,26.308111723315555,71317.0836137009,95.55569984991432
4.0,4.086608945617076,0,54972,988.0,41.01535560988451,35.28633582772593,45.687833185151256,29.233720076700063,44750.43535664529,80.53883729808673
4.0,4.849316389277854,0,78351,970.0,35.61337853172587,25.75800625545763,51.85442137208577,30.42001783682406,69243.38076375742,87.06269970264157
9.0,9.606683934340666,0,67412,1500.0,62.14143948763113,47.17402268148847,85.04032002996736,36.44916368724199,50984.46594097157,74.6639565204676
2.0,11.917660821781684,0,69078,447.0,81.96943810096482,35.230936887347326,92.1674479613629,39.21062019564734,65142.25847726042,92.21302366599768
8.0,3.647375662328684,0,67580,1500.0,28.29577623633581,35.230936887347326,55.07516312614874,25.043107800830217,52881.0802158785,78.88488325257447
4.0,10.617380675507889,0,59855,404.610760375558,63.416363193499,35.230936887347326,76.19476026409579,30.825105549846217,53758.7327397074,92.01528927673212
4.0,10.136850364749703,0,64569,515.0,68.0345541852728,47.7559671191913,87.37926669545094,29.50191584892132,59337.15670592272,93.56533084883868
1.0,3.4712313740594327,0,70738,1500.0,43.70862967160326,26.08829931892884,43.26988053625025,27.966822868139047,68121.79625791022,98.27856837119646
9.0,5.392658382191448,0,51772,1500.0,49.91882326090963,30.12442355165328,108.60158725480645,35.65318785906269,35148.192791760695,66.46484344601059
8.0,5.50640156221771,0,69874,1500.0,47.78106400852205,34.98351564600573,64.17186107740412,27.85396772579356,54685.35953218377,78.2628152562953
3.0,11.760427353792142,0,64731,774.0,68.71493798751737,35.230936887347326,74.00550926468718,31.63705127625284,57694.75208935316,90.58201157034216
2.0,2.9898109151678813,0,55131,447.0,31.75431628551957,24.187661105486026,60.596588581674354,28.686004426413223,50026.5688441502,92.56368989883585
6.0,9.790737682152605,0,45788,1438.0,49.91882326090963,42.16151853694508,79.3770006243188,30.42001783682406,30873.303563796264,68.5394041510499
7.0,4.67611985590421,0,61184,1500.0,47.71372467265479,30.38522531741512,89.81937088180071,34.392746319532904,46792.83708583003,75.63480557488248
1.0,9.039573803537763,0,75897,304.0,68.19132323975448,38.36383226886148,92.52614176184898,29.32357659732324,72525.66390978162,93.99558454654594
6.0,5.620121047252291,0,47889,1438.0,54.49768892051827,38.42379255576499,60.23310134893198,29.65362063127317,33295.56372360134,69.87600434362729
4.0,7.361957394281941,0,54569,921.0,48.33234052592267,38.384085225382,75.40779817130752,31.20855026875093,45741.03272722618,82.48478947356709
4.0,10.15872950658744,0,66657,961.0,65.97113856996691,46.613370865569614,93.49326340824346,32.413361295198264,56836.53950280993,85.95813464722255
4.0,9.845821214822726,0,55141,491.0,49.91882326090963,45.9344517221009,34.980018560196385,30.738481988208243,51440.17214323056,95.16445596847736
4.0,10.530655018936702,0,64656,975.0,64.37093691305408,45.6318849933355,79.0687924320984,34.55418922840328,55682.484804487874,86.40477419923864
4.0,1.6557905787912492,0,66618,259.0,49.91882326090963,15.203122625042894,26.65774812443969,30.42001783682406,63338.66447864482,93.11865938306204
3.0,8.612556083437193,0,56934,805.0,62.60767059898011,44.60524096264829,86.11585845471006,32.76217216401612,48525.594710784215,84.46736742715728
5.0,2.539861143939392,0,68286,1277.0,24.94747808103944,35.230936887347326,22.61123033155076,27.770897091503308,56040.04923296979,83.36369923422424
0.0,5.574004248202521,1,52612,32.0,69.35323894232748,64.9517416635429,101.83827670967489,33.72104166157699,52314.38087553284,100.0
9.0,7.034472565601574,0,77069,1500.0,46.324083947158535,32.125664384443304,63.34937305763906,27.539586474585708,59016.55279618988,77.40709208257047
3.0,5.430134332215138,0,61205,653.0,35.43215973713225,24.414100053533904,64.59185548180984,32.57741058984661,53704.29370228492,87.74494518795021
5.0,6.715728433833083,0,72331,1202.0,52.848606504633,44.49470490174824,77.12670383384865,33.480096765103674,60402.276237736885,84.03174862867542
8.0,11.96178939678481,0,58934,1500.0,71.28060530529464,46.6736637416978,94.17693663495122,30.801977416384368,43646.43903336977,74.53614757938665
4.0,2.487390450841402,0,55095,300.0,23.38141560296301,15.729224106002096,98.2564149083143,25.43553386802846,52918.87762974968,97.33524928877948
6.0,8.430016498700681,0,70958,1447.0,59.79543166936711,35.230936887347326,65.62470067163372,27.46777078838317,57952.26956408332,81.67122743606544
5.0,5.356010630241768,0,63706,1290.0,41.72697304679627,27.41814980243561,44.636281418709245,29.02171283746115,50332.831149883554,78.34032627238422
1.0,2.4631077879806167,0,76472,1171.934161968269,24.6878871393776,19.333941953990923,53.209327358429015,29.350310267450705,73841.09265617172,95.45191700967672
7.0,2.7461043971174046,0,79629,1500.0,32.78366603891703,31.9004182985388,60.92392932513065,29.15169850984679,64108.73747947186,81.49165471925262
6.0,11.442004168701786,0,68004,1430.0,69.3827901839718,47.28464434209782,90.85930065002616,36.4313786520672,52223.22113422324,76.79433729519329
4.0,10.675616463829382,0,65431,572.2896486851936,57.49332745767719,42.30890718685219,77.98198903666314,30.316390392218263,38849.753485151545,59.375148607161044
4.0,10.97746156456524,0,79502,951.0,49.91882326090963,45.93797797265984,93.25207530685022,32.83516580384342,69737.59611918748,87.39288542607487
6.0,11.906860534101252,0,76385,1500.0,70.39332529205961,35.230936887347326,80.29579523255119,31.311651243485432,62018.374286820224,80.65758951171131
8.0,3.2914692900936977,0,49663,1500.0,27.86257555619216,25.72476744778331,52.54233412836238,33.12962280059107,67393.2846960218,70.69946961546904
8.0,4.909832711004679,0,57818,1500.0,35.97647825013315,24.96361320130128,47.2129980345722,24.79770522151149,42103.81884963397,70.82305186192109
8.0,8.361409329173533,1,67686,1500.0,87.10505159074086,35.230936887347326,111.01261425024089,33.261189209410475,28712.991624486243,75.63180520981871
5.0,6.32182793846712,0,68977,1266.0,45.23792740630415,29.17554463989615,86.0771647277258,33.1146841544062,56640.21235317117,82.1146358252333
9.0,5.602284867161669,0,63454,1500.0,47.95177990009904,34.59647469749518,66.38067606426809,29.865677629485667,46319.737704635205,75.77297656663508
4.0,4.935923742691523,0,58358,1281.0,47.90518867600964,40.06473706035107,53.00251483293201,26.631535950273683,45543.85848895801,75.32056285600476
2.0,7.5315869513779745,0,51668,548.0,49.261937364728034,29.84302430623321,61.209954527121816,30.42001783682406,46297.41281509779,88.84424827757502
0.0,7.331527715040902,0,54921,0.0,46.96760145504577,41.62349103923519,77.06586347033138,26.599923108709007,54860.931831205686,99.98485106028798
6.0,2.7760361747066407,0,79959,1460.0,49.91882326090963,35.230936887347326,43.13900005403146,29.79158968550604,65142.17922413535,81.46947713720199
4.0,6.189138212702829,0,77328,752.0,48.140982520115664,31.75668039013893,57.648056804549554,28.78531870651057,69314.98464995975,92.66467411363764
0.0,7.088189538308349,1,53859,41.0,79.85914284772883,72.55773125429184,102.49970032333448,32.03703210927121,52710.51791260316,97.91198525538827
0.0,7.273156326045295,0,68970,1500.0,48.8637240791789,35.230936887347326,59.95689578151352,31.88886399296784,38782.141339519876,77.0096890759173
5.0,3.31117912203587,0,53872,1296.0,25.070843126347032,14.15397868714662,43.69696816495766,26.48930905099308,41479.47972907838,76.996361243463
5.0,9.164985314775157,0,64230,1376.48679025634,49.78048235987361,31.14745899793973,80.31334950931955,26.74889315225681,50044.07603196845,78.46156131305771
1.0,1.277190043031766,0,71708,236.0,16.362362439151667,35.230936887347326,36.02579168616314,26.0610981560281,68922.17467723963,94.83351074127434
0.0,4.903150410974789,1,63847,0.0,75.83783136413334,75.66269646911822,118.92269872542887,30.42001783682406,63847.0,100.0
1.0,9.582339133891969,0,72105,219.0,65.09165953478083,44.61232969058426,72.12586283365683,28.76269386175168,69698.61858580551,96.90572443897156
3.0,7.202822131609426,0,49922,854.0,50.05643404435946,33.04146215225359,72.34543321169022,31.518681395687576,41711.079801961874,85.51562134472275
1.0,3.872786757619463,0,49392,270.0,49.91882326090963,27.738035081947626,37.054100102489286,29.65103457602856,48202.983050936666,96.72923569951202
0.0,8.644484312773525,0,58541,0.0,51.78300578836053,30.269562007490133,64.34241297823641,28.26789316899551,58541.0,97.30610545254392
6.0,7.241300385716807,0,64551,1500.0,51.49025218636214,37.26866670631888,71.35972287258132,28.8318688327522,49824.81481992999,79.34267990080306
7.0,9.75867970402026,0,64381,1500.0,54.86162289840159,38.02805842479613,92.72051326785244,30.636069388365737,48152.8826607549,75.90421806828796
5.0,9.085277048088058,0,67948,1211.0,62.1564803712077,43.25738493972848,64.62343810853807,30.620519483484863,56010.25870899455,84.18338723457242
3.0,7.711187142398581,0,71728,824.0,54.853511592220045,40.47412511818181,72.85747435334012,30.42001783682406,63624.16233224945,90.5465866950065
5.0,6.369954428418954,0,47024,613.161665381921,48.26631325803801,40.36051531580057,81.39696878461338,29.97329465393833,35031.93079546014,74.52690866322662
2.0,2.4650033823427577,0,61713,434.0,33.16310731151292,24.50607408587848,93.64985861666435,28.32383750190554,58262.85821174276,93.8589782227358
7.0,3.874663196739221,1,47486,1500.0,49.91882326090963,66.97780494522003,98.90946624388388,38.58955001083896,32010.249528038003,65.47757514487864
9.0,5.610094202087938,0,46155,1500.0,37.00590293380336,21.173554503358613,61.80536414605224,26.35917866681362,46382.35020238318,65.74031667713228
1.0,7.5922921570702755,0,55082,239.0,58.875057424754765,31.649268494793223,90.92146506629696,28.27834091833257,51158.100519004736,93.29181584099804
4.0,6.650786407368353,0,63569,939.0,47.20667229524845,33.55620727532537,77.62200815479866,26.76862252272345,52268.47853620959,79.47944829642167
0.0,4.170029785554824,0,52086,37.0,49.91882326090963,13.161051132892544,34.587284301695824,29.970193759424006,52086.0,99.82225069974002
5.0,1.071107935686816,0,47317,1241.0,49.91882326090963,5.0,32.04918063139427,26.68736458582601,32893.08246860784,69.51641580955649
1.0,6.458631440908953,1,49491,290.0,80.5288026552565,74.96668016628252,110.72411478312968,30.42001783682406,46932.869013884,94.82915010387154
3.0,4.141885874184673,0,60916,775.4116612082003,30.640169886193604,35.230936887347326,31.021512195682224,25.551275635770395,53549.07586032931,91.2432326186362
5.0,9.080691307815886,0,60248,1210.0,49.91882326090963,49.92463869647453,90.43303942681229,34.07147976328911,49053.082127694535,79.97705016562321
9.0,1.2634089179753183,0,47511,1500.0,16.700461794115782,15.935326110299137,62.99035638453774,25.39881669261826,30982.85978855529,65.73476857368743
7.0,7.4331059243637,0,69226,1500.0,49.7600698341404,35.230936887347326,64.75193582161056,30.42001783682406,55167.80293025409,78.21430440109312
7.0,11.35621661256672,1,70025,1500.0,49.91882326090963,92.53047688730604,128.74375527241224,33.448215560401664,54361.88126093344,76.3487412893436
5.0,2.9185019382264947,0,52848,1237.0,21.04762863523343,8.861059994308789,44.17630103720934,23.189558486574192,41369.079121547125,78.27936557967591
3.0,6.188144398256549,1,59274,718.0,49.91882326090963,69.08415516474962,105.35128411608842,32.471624831236625,50831.41085639684,89.07119380969317
7.0,2.00564190998852,0,75958,1500.0,21.46891302741375,17.347581385568073,41.67324555765753,28.215501422991714,58616.36987753023,76.79123260915208
7.0,7.8825010348748785,1,61304,1500.0,83.76197750514247,78.81888271418093,112.27489182984785,32.43094764763081,30528.689705249482,73.62539497268078
9.0,7.055848486558482,0,56294,1500.0,49.91882326090963,24.069711875040824,55.50455247501179,28.903814147587976,38673.52290379504,68.69512938378733
0.0,5.481020766341156,0,71425,103.0,49.91882326090963,35.230936887347326,73.59423378607653,30.40228649185789,70553.05880191678,98.77922128374767
3.0,6.735147236211153,0,48175,974.6541041355389,49.91882326090963,35.230936887347326,73.13944716715734,30.585104421444143,75510.87539717027,100.0
3.0,10.862321243159112,0,72775,713.0,75.21891244374245,35.230936887347326,96.46596567086722,30.609180263035736,66055.11462396428,87.70731223049907
6.0,3.1592373254217376,0,54425,444.4933008750627,23.337909236691683,35.230936887347326,47.61973945574847,26.586600018755068,38573.50082585883,69.44267841451551
6.0,1.2482096287588196,0,71013,1500.0,19.776891044634915,35.230936887347326,51.050910813784405,29.17796586720146,56352.72317475944,79.35550275971927
7.0,10.478313731690111,0,72928,1500.0,72.09874675919835,49.65301408555388,83.39923622094142,28.71976362206873,58119.15946960195,79.69388913668544
4.0,7.348287906266972,0,53210,849.0,56.87891861997424,40.04517405120306,87.15560774836385,31.544198557680616,44253.43599942385,82.03509054779795
6.0,10.797243010080267,0,47759,1500.0,49.91882326090963,53.652927145068645,112.42378365418062,37.264883939568776,33141.58486088918,67.06138698768432
7.0,7.566397457544898,0,61091,1500.0,53.34556216058554,41.15357776673872,68.40778405379274,30.42001783682406,44808.14487603015,74.43202380814256
8.0,9.911771989556728,0,45002,1500.0,64.27899065807438,49.51771866474377,81.59193257588197,27.874221130730675,28695.87567242276,64.78572631541182
2.0,5.726406996906627,0,75160,453.0,35.84228900359143,24.67351108743703,65.84303092760244,29.392798130175763,69462.3436573916,93.85572718592128
2.0,9.248459244170956,0,65707,422.0,66.56667719199133,46.20921468840669,88.29972091691066,33.70095840581445,63202.01802483826,94.4436012719635
3.0,11.043456135788416,0,60248,713.0,67.91570947061184,49.83351102771088,70.77276810753497,29.071187319574072,52329.41721002199,86.85668770751226
4.0,7.293352600944269,0,50773,935.0,51.6364678919,37.85172104240189,65.91175626837955,29.67503394555801,42621.095422048296,85.65043491337589
9.0,2.988636656186175,1,57786,1500.0,59.779036144710986,60.075092494092345,83.71583051713294,29.94188888319896,42257.55115241356,73.43534863712507
0.0,3.95677376533218,0,60037,951.8618680444318,22.810607534500463,18.603480618705422,40.09934997776606,27.28358468505809,59226.47260749409,97.74103503344246
6.0,3.185090345871464,0,46885,1484.0,26.86817310917374,18.222223540623688,42.26271587165183,30.42001783682406,30785.38293485932,65.4257373213706
8.0,3.715427303553062,0,61331,1500.0,35.84654336794788,24.592137402762607,49.88991809597601,29.862530484961063,44991.741512788656,71.50739235650461
7.0,4.3705699428614,0,67495,1500.0,36.60992070040109,27.36139967063532,61.865737587446326,33.265783728213286,52375.24549922379,77.59870434732024
4.0,7.106471654285073,0,58450,981.0,52.84147315060741,35.230936887347326,73.9030200047929,31.02667250060356,54068.94442698313,82.99296713241084
3.0,7.46790792410216,0,54491,721.0,56.25877432206773,39.75983205540742,87.26238818133466,30.42001783682406,45435.1651153998,83.38104478794627
6.0,5.691497219660472,0,54268,1500.0,39.34128319508996,28.729075462329163,64.20877451674595,35.195568565748005,39865.65996505485,73.23178275448552
4.0,7.76962857802919,0,72757,1041.0,51.27239148691692,35.230936887347326,61.5624161426621,31.09079051490178,61150.4320726212,83.76293212957628
4.0,1.897324181725025,0,51791,1500.0,23.78068528083113,19.63904201768289,42.7276356211064,29.991151727816305,36453.12803734209,71.48494850463013
0.0,1.96567060763976,0,73314,0.0,28.695847810919584,21.155271374717028,45.58528974694102,28.519370879049784,73314.0,99.84793552138812
0.0,2.890124063934243,0,73583,0.0,28.28013012863641,9.361016152284732,43.690492060762345,30.42001783682406,46396.7089785008,99.32932709685178
9.0,6.698852478443793,0,66550,1500.0,39.58877662207458,28.685546914337017,66.84203654703228,29.66371118599784,50911.32722845412,75.35742183536262
2.0,3.353941465681449,0,45093,588.0,30.77879297168191,23.13669879596097,51.52230564761981,30.929176269614885,39666.45595473694,85.31449197696237
